Month,In_Out,Australian_City,International_City,Airline,Flight_Path,Stop_1,Stop_2,Stop_3,Stop_4,Port_Country,Port_Region,Service_Country,Service_Region,Stops,All_Flights,Max_Seats,Year,Month_num
Sep-19,O,Sydney,Chengdu,Air China,SYD-CTU,SYD,CTU,,,China,NE Asia,China,NE Asia,0,12,3004,2019,9
Sep-19,O,Sydney,Chongqing,Sichuan Airlines,SYD-CKG,SYD,CKG,,,China,NE Asia,China,NE Asia,0,7,1918,2019,9
Sep-19,O,Sydney,Christchurch,Air New Zealand,SYD-CHC,SYD,CHC,,,New Zealand,New Zealand,New Zealand,New Zealand,0,47,8756,2019,9
Sep-19,O,Sydney,Christchurch,Emirates,DXB-SYD-CHC,DXB,SYD,CHC,,New Zealand,New Zealand,New Zealand,New Zealand,1,30,15401,2019,9
Sep-19,O,Sydney,Christchurch,Jetstar,SYD-CHC,SYD,CHC,,,New Zealand,New Zealand,New Zealand,New Zealand,0,22,4092,2019,9
Sep-19,O,Sydney,Christchurch,Qantas Airways,SYD-CHC,SYD,CHC,,,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5220,2019,9
Sep-19,O,Sydney,Christchurch,Virgin Australia,SYD-CHC,SYD,CHC,,,New Zealand,New Zealand,New Zealand,New Zealand,0,2,352,2019,9
Sep-19,O,Sydney,Dallas,Qantas Airways,SYD-DFW,SYD,DFW,,,USA,N America,USA,N America,0,26,12540,2019,9
Sep-19,O,Sydney,Denpasar,Garuda Indonesia,SYD-DPS,SYD,DPS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,26,6422,2019,9
Sep-19,O,Sydney,Denpasar,Jetstar,SYD-DPS,SYD,DPS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,30,10050,2019,9
Sep-19,O,Sydney,Denpasar,Malindo Air,SYD-DPS-KUL,SYD,DPS,KUL,,Indonesia,SE Asia,Malaysia,SE Asia,1,30,4950,2019,9
Sep-19,O,Sydney,Denpasar,Qantas Airways,SYD-DPS,SYD,DPS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,29,7581,2019,9
Sep-19,O,Sydney,Denpasar,Virgin Australia,SYD-DPS,SYD,DPS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,43,7568,2019,9
Sep-19,O,Sydney,Doha,Qatar Airways,CBR-SYD-DOH,CBR,SYD,DOH,,Qatar,Middle East,Qatar,Middle East,1,30,10740,2019,9
Sep-19,O,Sydney,Doha,Qatar Airways,SYD-DOH,SYD,DOH,,,Qatar,Middle East,Qatar,Middle East,0,30,15510,2019,9
Sep-19,O,Sydney,Dubai,Emirates,CHC-SYD-DXB,CHC,SYD,DXB,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,30,15401,2019,9
Sep-19,O,Sydney,Dubai,Emirates,SYD-DXB,SYD,DXB,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,60,25304,2019,9
Sep-19,O,Sydney,Fuzhou,Xiamen Airlines,SYD-FOC,SYD,FOC,,,China,NE Asia,China,NE Asia,0,11,2596,2019,9
Sep-19,O,Sydney,Guangzhou,China Southern Airlines,SYD-CAN,SYD,CAN,,,China,NE Asia,China,NE Asia,0,44,12452,2019,9
Sep-19,O,Sydney,Haikou,Hainan Airlines,SYD-HAK,SYD,HAK,,,China,NE Asia,China,NE Asia,0,8,2319,2019,9
Sep-19,O,Sydney,Hangzhou,China Eastern Airlines,SYD-HGH-BJS,SYD,HGH,BJS,,China,NE Asia,China,NE Asia,1,13,2990,2019,9
Sep-19,O,Sydney,Hanoi,Vietnam Airlines,SYD-HAN,SYD,HAN,,,Vietnam,SE Asia,Vietnam,SE Asia,0,13,3562,2019,9
Sep-19,O,Sydney,Ho Chi Minh City,Jetstar,SYD-SGN,SYD,SGN,,,Vietnam,SE Asia,Vietnam,SE Asia,0,13,4355,2019,9
Sep-19,O,Sydney,Ho Chi Minh City,Vietnam Airlines,SYD-SGN,SYD,SGN,,,Vietnam,SE Asia,Vietnam,SE Asia,0,29,7946,2019,9
Sep-19,O,Sydney,Hong Kong,Cathay Pacific Airways,SYD-HKG,SYD,HKG,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,114,35410,2019,9
Sep-19,O,Sydney,Hong Kong,Qantas Airways,SYD-HKG,SYD,HKG,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,59,15247,2019,9
Sep-19,O,Sydney,Hong Kong,Virgin Australia,SYD-HKG,SYD,HKG,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,23,6325,2019,9
Sep-19,O,Sydney,Honolulu,Hawaiian Airlines,SYD-HNL,SYD,HNL,,,USA,N America,USA,N America,0,30,8310,2019,9
Sep-19,O,Sydney,Honolulu,Jetstar,SYD-HNL,SYD,HNL,,,USA,N America,USA,N America,0,30,10050,2019,9
Sep-19,O,Sydney,Honolulu,Qantas Airways,SYD-HNL,SYD,HNL,,,USA,N America,USA,N America,0,22,6488,2019,9
Sep-19,O,Sydney,Houston,United Airlines,SYD-IAH,SYD,IAH,,,USA,N America,USA,N America,0,18,4536,2019,9
Sep-19,O,Sydney,Jakarta,Garuda Indonesia,SYD-JKT,SYD,JKT,,,Indonesia,SE Asia,Indonesia,SE Asia,0,16,4064,2019,9
Sep-19,O,Sydney,Jakarta,Qantas Airways,SYD-JKT,SYD,JKT,,,Indonesia,SE Asia,Indonesia,SE Asia,0,22,5871,2019,9
Sep-19,O,Sydney,Johannesburg,Qantas Airways,SYD-JNB,SYD,JNB,,,South Africa,Africa,South Africa,Africa,0,25,9100,2019,9
Sep-19,O,Sydney,Kuala Lumpur,AirAsia X,SYD-KUL,SYD,KUL,,,Malaysia,SE Asia,Malaysia,SE Asia,0,31,11687,2019,9
Sep-19,O,Sydney,Kuala Lumpur,Malaysia Airlines,SYD-KUL,SYD,KUL,,,Malaysia,SE Asia,Malaysia,SE Asia,0,60,17400,2019,9
Sep-19,O,Sydney,Kuala Lumpur,Malindo Air,SYD-DPS-KUL,SYD,DPS,KUL,,Malaysia,SE Asia,Malaysia,SE Asia,1,30,4950,2019,9
Sep-19,O,Sydney,Kunming,China Eastern Airlines,SYD-KMG,SYD,KMG,,,China,NE Asia,China,NE Asia,0,9,2088,2019,9
Sep-19,O,Sydney,London,British Airways,SYD-SIN-LON,SYD,SIN,LON,,UK,Europe,UK,Europe,1,28,8316,2019,9
Sep-19,O,Sydney,London,Qantas Airways,SYD-SIN-LON,SYD,SIN,LON,,UK,Europe,UK,Europe,1,30,14515,2019,9
Sep-19,O,Sydney,Los Angeles,American Airlines,SYD-LAX,SYD,LAX,,,USA,N America,USA,N America,0,30,8520,2019,9
Sep-19,O,Sydney,Los Angeles,Delta Air Lines,SYD-LAX,SYD,LAX,,,USA,N America,USA,N America,0,30,8640,2019,9
Sep-19,O,Sydney,Los Angeles,Qantas Airways,SYD-LAX-NYC,SYD,LAX,NYC,,USA,N America,USA,N America,1,30,14519,2019,9
Sep-19,O,Sydney,Los Angeles,United Airlines,SYD-LAX,SYD,LAX,,,USA,N America,USA,N America,0,12,3024,2019,9
Sep-19,O,Sydney,Los Angeles,Virgin Australia,SYD-LAX,SYD,LAX,,,USA,N America,USA,N America,0,28,9492,2019,9
Sep-19,O,Sydney,Manila,Cebu Pacific Air,SYD-MNL,SYD,MNL,,,Philippines,SE Asia,Philippines,SE Asia,0,20,8720,2019,9
Sep-19,O,Sydney,Manila,Philippine Airlines,SYD-MNL,SYD,MNL,,,Philippines,SE Asia,Philippines,SE Asia,0,26,8088,2019,9
Sep-19,O,Sydney,Manila,Qantas Airways,SYD-MNL,SYD,MNL,,,Philippines,SE Asia,Philippines,SE Asia,0,29,8242,2019,9
Sep-19,O,Sydney,Nadi,Fiji Airways,SYD-NAN,SYD,NAN,,,Fiji,Islands,Fiji,Islands,0,58,13890,2019,9
Sep-19,O,Sydney,Nadi,Jetstar,SYD-NAN,SYD,NAN,,,Fiji,Islands,Fiji,Islands,0,24,4458,2019,9
Sep-19,O,Sydney,Nadi,Qantas Airways,SYD-NAN,SYD,NAN,,,Fiji,Islands,Fiji,Islands,0,17,2883,2019,9
Sep-19,O,Sydney,Nadi,Virgin Australia,SYD-NAN,SYD,NAN,,,Fiji,Islands,Fiji,Islands,0,35,6556,2019,9
Sep-19,O,Sydney,Nanjing,China Eastern Airlines,SYD-NKG-BJS,SYD,NKG,BJS,,China,NE Asia,China,NE Asia,1,12,2760,2019,9
Sep-19,O,Sydney,New Delhi,Air India,SYD-DEL,SYD,DEL,,,India,S Asia,India,S Asia,0,21,5376,2019,9
Sep-19,O,Sydney,New York,Qantas Airways,SYD-LAX-NYC,SYD,LAX,NYC,,USA,N America,USA,N America,1,30,7074,2019,9
Sep-19,O,Sydney,Noumea,Air Caledonie,SYD-NOU,SYD,NOU,,,New Caledonia,Islands,New Caledonia,Islands,0,12,2883,2019,9
Sep-19,O,Sydney,Noumea,Qantas Airways,SYD-NOU,SYD,NOU,,,New Caledonia,Islands,New Caledonia,Islands,0,18,3231,2019,9
Sep-19,O,Sydney,Osaka,Qantas Airways,SYD-OSA,SYD,OSA,,,Japan,NE Asia,Japan,NE Asia,0,15,3994,2019,9
Sep-19,O,Sydney,Phuket,Jetstar,SYD-HKT,SYD,HKT,,,Thailand,SE Asia,Thailand,SE Asia,0,13,4355,2019,9
Sep-19,O,Sydney,Port Moresby,Air Niugini,SYD-POM,SYD,POM,,,Papua New Guinea,Islands,Papua New Guinea,Islands,0,9,1223,2019,9
Sep-19,O,Sydney,Port Vila,Air Vanuatu,SYD-VLI,SYD,VLI,,,Vanuatu,Islands,Vanuatu,Islands,0,30,5100,2019,9
Sep-19,O,Sydney,Qingdao,Beijing Capital Airlines,SYD-TAO,SYD,TAO,,,China,NE Asia,China,NE Asia,0,13,2886,2019,9
Sep-19,O,Sydney,Queenstown,Air New Zealand,SYD-ZQN,SYD,ZQN,,,New Zealand,New Zealand,New Zealand,New Zealand,0,22,3632,2019,9
Sep-19,O,Sydney,Queenstown,Jetstar,SYD-ZQN,SYD,ZQN,,,New Zealand,New Zealand,New Zealand,New Zealand,0,24,4446,2019,9
Sep-19,O,Sydney,Queenstown,Qantas Airways,SYD-ZQN,SYD,ZQN,,,New Zealand,New Zealand,New Zealand,New Zealand,0,40,6465,2019,9
Sep-19,O,Sydney,Queenstown,Virgin Australia,SYD-ZQN,SYD,ZQN,,,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5280,2019,9
Sep-19,O,Sydney,Rarotonga,Air New Zealand,SYD-RAR,SYD,RAR,,,Cook Islands,Islands,Cook Islands,Islands,0,4,1191,2019,9
Sep-19,O,Sydney,San Francisco,Qantas Airways,SYD-SFO,SYD,SFO,,,USA,N America,USA,N America,0,28,10192,2019,9
Sep-19,O,Sydney,San Francisco,United Airlines,SYD-SFO,SYD,SFO,,,USA,N America,USA,N America,0,30,7560,2019,9
Sep-19,O,Sydney,Santiago,LATAM Airlines,SYD-AKL-SCL,SYD,AKL,SCL,,Chile,S America,Chile,S America,1,27,8100,2019,9
Sep-19,O,Sydney,Santiago,Qantas Airways,SYD-SCL,SYD,SCL,,,Chile,S America,Chile,S America,0,14,5096,2019,9
Sep-19,O,Sydney,Seoul,Asiana Airlines,SYD-SEL,SYD,SEL,,,Korea,NE Asia,Korea,NE Asia,0,30,9090,2019,9
Sep-19,O,Sydney,Seoul,Korean Air,SYD-SEL,SYD,SEL,,,Korea,NE Asia,Korea,NE Asia,0,30,8052,2019,9
Sep-19,O,Sydney,Shanghai,China Eastern Airlines,SYD-SHA,SYD,SHA,,,China,NE Asia,China,NE Asia,0,43,11580,2019,9
Sep-19,O,Sydney,Shanghai,Qantas Airways,SYD-SHA,SYD,SHA,,,China,NE Asia,China,NE Asia,0,30,7758,2019,9
Sep-19,O,Sydney,Shenzhen,China Southern Airlines,SYD-SZX,SYD,SZX,,,China,NE Asia,China,NE Asia,0,11,3124,2019,9
Sep-19,O,Sydney,Singapore,British Airways,SYD-SIN-LON,SYD,SIN,LON,,Singapore,SE Asia,UK,Europe,1,28,8316,2019,9
Sep-19,O,Sydney,Singapore,Qantas Airways,SYD-SIN,SYD,SIN,,,Singapore,SE Asia,Singapore,SE Asia,0,29,8291,2019,9
Sep-19,O,Sydney,Singapore,Qantas Airways,SYD-SIN-LON,SYD,SIN,LON,,Singapore,SE Asia,UK,Europe,1,30,14518,2019,9
Sep-19,O,Sydney,Singapore,Scoot Tigerair,SYD-SIN,SYD,SIN,,,Singapore,SE Asia,Singapore,SE Asia,0,17,6117,2019,9
Sep-19,O,Sydney,Singapore,Singapore Airlines,SYD-CBR-SIN,SYD,CBR,SIN,,Singapore,SE Asia,Singapore,SE Asia,1,30,7920,2019,9
Sep-19,O,Sydney,Singapore,Singapore Airlines,SYD-SIN,SYD,SIN,,,Singapore,SE Asia,Singapore,SE Asia,0,120,42924,2019,9
Sep-19,O,Sydney,Taipei,China Airlines,SYD-TPE,SYD,TPE,,,Taiwan,NE Asia,Taiwan,NE Asia,0,41,12546,2019,9
Sep-19,O,Sydney,Tokyo,All Nippon Airways,SYD-TYO,SYD,TYO,,,Japan,NE Asia,Japan,NE Asia,0,30,7200,2019,9
Sep-19,O,Sydney,Tokyo,Japan Airlines,SYD-TYO,SYD,TYO,,,Japan,NE Asia,Japan,NE Asia,0,30,5850,2019,9
Sep-19,O,Sydney,Tokyo,Qantas Airways,SYD-TYO,SYD,TYO,,,Japan,NE Asia,Japan,NE Asia,0,30,10920,2019,9
Sep-19,O,Sydney,Tongatapu,Virgin Australia,SYD-TBU,SYD,TBU,,,Tonga,Islands,Tonga,Islands,0,9,1584,2019,9
Sep-19,O,Sydney,Toronto,Air Canada,SYD-YVR-YYZ,SYD,YVR,YYZ,,Canada,N America,Canada,N America,1,30,8997,2019,9
Sep-19,O,Sydney,Vancouver,Air Canada,SYD-YVR-YYZ,SYD,YVR,YYZ,,Canada,N America,Canada,N America,1,30,8997,2019,9
Sep-19,O,Sydney,Wellington,Air New Zealand,SYD-WLG,SYD,WLG,,,New Zealand,New Zealand,New Zealand,New Zealand,0,47,7947,2019,9
Sep-19,O,Sydney,Wellington,Qantas Airways,SYD-WLG,SYD,WLG,,,New Zealand,New Zealand,New Zealand,New Zealand,0,60,10427,2019,9
Sep-19,O,Sydney,Wellington,Virgin Australia,SYD-WLG,SYD,WLG,,,New Zealand,New Zealand,New Zealand,New Zealand,0,18,3168,2019,9
Sep-19,O,Sydney,Wuhan,China Eastern Airlines,SYD-WUH-XIY,SYD,WUH,XIY,,China,NE Asia,China,NE Asia,1,13,2990,2019,9
Sep-19,O,Sydney,Xiamen,Xiamen Airlines,SYD-XMN,SYD,XMN,,,China,NE Asia,China,NE Asia,0,14,3304,2019,9
Sep-19,O,Sydney,Xi'an,China Eastern Airlines,SYD-WUH-XIY,SYD,WUH,XIY,,China,NE Asia,China,NE Asia,1,13,2990,2019,9
Oct-19,I,Adelaide,Auckland,Air New Zealand,AKL-ADL,AKL,ADL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,17,5130,2019,10
Oct-19,I,Adelaide,Denpasar,Jetstar,DPS-ADL,DPS,ADL,,,Indonesia,SE Asia,Indonesia,SE Asia,0,55,10092,2019,10
Oct-19,I,Adelaide,Denpasar,Malindo Air,KUL-DPS-ADL,KUL,DPS,ADL,,Indonesia,SE Asia,Malaysia,SE Asia,1,17,2772,2019,10
Oct-19,I,Adelaide,Doha,Qatar Airways,DOH-ADL,DOH,ADL,,,Qatar,Middle East,Qatar,Middle East,0,31,8844,2019,10
Oct-19,I,Adelaide,Dubai,Emirates,DXB-ADL,DXB,ADL,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,9466,2019,10
Oct-19,I,Adelaide,Guangzhou,China Southern Airlines,CAN-ADL,CAN,ADL,,,China,NE Asia,China,NE Asia,0,13,3449,2019,10
Oct-19,I,Adelaide,Hong Kong,Cathay Pacific Airways,HKG-ADL,HKG,ADL,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,22,5500,2019,10
Oct-19,I,Adelaide,Kuala Lumpur,Malaysia Airlines,KUL-ADL,KUL,ADL,,,Malaysia,SE Asia,Malaysia,SE Asia,0,22,6380,2019,10
Oct-19,I,Adelaide,Kuala Lumpur,Malindo Air,KUL-DPS-ADL,KUL,DPS,ADL,,Malaysia,SE Asia,Malaysia,SE Asia,1,17,2772,2019,10
Oct-19,I,Adelaide,Singapore,Singapore Airlines,SIN-ADL,SIN,ADL,,,Singapore,SE Asia,Singapore,SE Asia,0,31,9393,2019,10
Oct-19,I,Brisbane,Abu Dhabi,Etihad Airways,AUH-BNE,AUH,BNE,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,9269,2019,10
Oct-19,I,Brisbane,Apia,Samoa Airways,APW-BNE,APW,BNE,,,Western Samoa,Islands,Western Samoa,Islands,0,9,1530,2019,10
Oct-19,I,Brisbane,Apia,Virgin Australia,APW-BNE,APW,BNE,,,Western Samoa,Islands,Western Samoa,Islands,0,4,704,2019,10
Oct-19,I,Brisbane,Auckland,Air New Zealand,AKL-BNE,AKL,BNE,,,New Zealand,New Zealand,New Zealand,New Zealand,0,69,17930,2019,10
Oct-19,I,Brisbane,Auckland,China Airlines,AKL-BNE-TPE,AKL,BNE,TPE,,New Zealand,New Zealand,New Zealand,New Zealand,1,27,8262,2019,10
Oct-19,I,Brisbane,Auckland,Qantas Airways,AKL-BNE,AKL,BNE,,,New Zealand,New Zealand,New Zealand,New Zealand,0,63,13908,2019,10
Oct-19,I,Brisbane,Auckland,Virgin Australia,AKL-BNE,AKL,BNE,,,New Zealand,New Zealand,New Zealand,New Zealand,0,66,11616,2019,10
Oct-19,I,Brisbane,Bandar Seri Begawan,Royal Brunei Airlines,BWN-BNE,BWN,BNE,,,Brunei,SE Asia,Brunei,SE Asia,0,18,2700,2019,10
Oct-19,I,Brisbane,Bangkok,Thai AirAsia X,BKK-BNE,BKK,BNE,,,Thailand,SE Asia,Thailand,SE Asia,0,13,4901,2019,10
Oct-19,I,Brisbane,Bangkok,Thai Airways International,BKK-BNE,BKK,BNE,,,Thailand,SE Asia,Thailand,SE Asia,0,17,4964,2019,10
Oct-19,I,Brisbane,Christchurch,Air New Zealand,CHC-BNE,CHC,BNE,,,New Zealand,New Zealand,New Zealand,New Zealand,0,33,6777,2019,10
Oct-19,I,Brisbane,Christchurch,Qantas Airways,CHC-BNE,CHC,BNE,,,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5394,2019,10
Oct-19,I,Brisbane,Christchurch,Virgin Australia,CHC-BNE,CHC,BNE,,,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5456,2019,10
Oct-19,I,Brisbane,Denpasar,Jetstar,DPS-BNE,DPS,BNE,,,Indonesia,SE Asia,Indonesia,SE Asia,0,29,9715,2019,10
Oct-19,I,Brisbane,Denpasar,Malindo Air,KUL-DPS-BNE,KUL,DPS,BNE,,Indonesia,SE Asia,Malaysia,SE Asia,1,17,2754,2019,10
Oct-19,I,Brisbane,Denpasar,Virgin Australia,DPS-BNE,DPS,BNE,,,Indonesia,SE Asia,Indonesia,SE Asia,0,44,7744,2019,10
Oct-19,I,Brisbane,Dubai,Emirates,DXB-BNE,DXB,BNE,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,26974,2019,10
Oct-19,I,Brisbane,Dubai,Emirates,DXB-SIN-BNE,DXB,SIN,BNE,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,11056,2019,10
Oct-19,I,Brisbane,Dunedin,Virgin Australia,DUD-BNE,DUD,BNE,,,New Zealand,New Zealand,New Zealand,New Zealand,0,15,2640,2019,10
Oct-19,I,Brisbane,Espiritu Santo,Air Vanuatu,SON-BNE,SON,BNE,,,Vanuatu,Islands,Vanuatu,Islands,0,5,630,2019,10
Oct-19,I,Brisbane,Guangzhou,China Southern Airlines,CAN-BNE,CAN,BNE,,,China,NE Asia,China,NE Asia,0,30,7931,2019,10
Oct-19,I,Brisbane,Hong Kong,Cathay Pacific Airways,HKG-BNE,HKG,BNE,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,33,9182,2019,10
Oct-19,I,Brisbane,Hong Kong,Cathay Pacific Airways,HKG-BNE-CNS,HKG,BNE,CNS,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,16,4016,2019,10
Oct-19,I,Brisbane,Hong Kong,Qantas Airways,HKG-BNE,HKG,BNE,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,31,7844,2019,10
Oct-19,I,Brisbane,Honiara,Solomon Airlines,HIR-BNE,HIR,BNE,,,Solomon Islands,Islands,Solomon Islands,Islands,0,22,2992,2019,10
Oct-19,I,Brisbane,Honiara,Virgin Australia,HIR-BNE,HIR,BNE,,,Solomon Islands,Islands,Solomon Islands,Islands,0,10,1760,2019,10
Oct-19,I,Brisbane,Honolulu,Hawaiian Airlines,HNL-BNE,HNL,BNE,,,USA,N America,USA,N America,0,15,4155,2019,10
Oct-19,I,Brisbane,Kuala Lumpur,Malaysia Airlines,KUL-BNE,KUL,BNE,,,Malaysia,SE Asia,Malaysia,SE Asia,0,18,5220,2019,10
Oct-19,I,Brisbane,Kuala Lumpur,Malindo Air,KUL-DPS-BNE,KUL,DPS,BNE,,Malaysia,SE Asia,Malaysia,SE Asia,1,17,2754,2019,10
Oct-19,I,Brisbane,Los Angeles,Qantas Airways,LAX-BNE,LAX,BNE,,,USA,N America,USA,N America,0,44,10384,2019,10
Oct-19,I,Brisbane,Los Angeles,Virgin Australia,LAX-BNE,LAX,BNE,,,USA,N America,USA,N America,0,27,9153,2019,10
Oct-19,I,Brisbane,Manila,Philippine Airlines,MNL-BNE,MNL,BNE,,,Philippines,SE Asia,Philippines,SE Asia,0,22,3696,2019,10
Oct-19,I,Brisbane,Nadi,Fiji Airways,NAN-BNE,NAN,BNE,,,Fiji,Islands,Fiji,Islands,0,37,6403,2019,10
Oct-19,I,Brisbane,Nadi,Virgin Australia,NAN-BNE,NAN,BNE,,,Fiji,Islands,Fiji,Islands,0,31,5555,2019,10
Oct-19,I,Brisbane,Nauru,Nauru Airlines,INU-BNE,INU,BNE,,,Nauru,Islands,Nauru,Islands,0,14,1792,2019,10
Oct-19,I,Brisbane,Noumea,Air Caledonie,NOU-BNE,NOU,BNE,,,New Caledonia,Islands,New Caledonia,Islands,0,13,1946,2019,10
Oct-19,I,Brisbane,Noumea,Qantas Airways,NOU-BNE,NOU,BNE,,,New Caledonia,Islands,New Caledonia,Islands,0,9,1566,2019,10
Oct-19,I,Brisbane,Port Moresby,Air Niugini,POM-BNE,POM,BNE,,,Papua New Guinea,Islands,Papua New Guinea,Islands,0,31,6536,2019,10
Oct-19,I,Brisbane,Port Moresby,Qantas Airways,POM-BNE,POM,BNE,,,Papua New Guinea,Islands,Papua New Guinea,Islands,0,31,5301,2019,10
Oct-19,I,Brisbane,Port Moresby,Virgin Australia,POM-BNE,POM,BNE,,,Papua New Guinea,Islands,Papua New Guinea,Islands,0,23,2300,2019,10
Oct-19,I,Brisbane,Port Vila,Air Vanuatu,VLI-BNE,VLI,BNE,,,Vanuatu,Islands,Vanuatu,Islands,0,18,2268,2019,10
Oct-19,I,Brisbane,Port Vila,Virgin Australia,VLI-BNE,VLI,BNE,,,Vanuatu,Islands,Vanuatu,Islands,0,16,2816,2019,10
Oct-19,I,Brisbane,Queenstown,Air New Zealand,ZQN-BNE,ZQN,BNE,,,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2115,2019,10
Oct-19,I,Brisbane,Queenstown,Qantas Airways,ZQN-BNE,ZQN,BNE,,,New Zealand,New Zealand,New Zealand,New Zealand,0,2,322,2019,10
Oct-19,I,Brisbane,Queenstown,Virgin Australia,ZQN-BNE,ZQN,BNE,,,New Zealand,New Zealand,New Zealand,New Zealand,0,16,2816,2019,10
Oct-19,I,Brisbane,Seoul,Korean Air,SEL-BNE,SEL,BNE,,,Korea,NE Asia,Korea,NE Asia,0,20,5360,2019,10
Oct-19,I,Brisbane,Shanghai,China Eastern Airlines,SHA-BNE,SHA,BNE,,,China,NE Asia,China,NE Asia,0,18,4150,2019,10
Oct-19,I,Brisbane,Shenzhen,Hainan Airlines,SZX-BNE,SZX,BNE,,,China,NE Asia,China,NE Asia,0,9,2519,2019,10
Oct-19,I,Brisbane,Singapore,Emirates,DXB-SIN-BNE,DXB,SIN,BNE,,Singapore,SE Asia,United Arab Emirates,Middle East,1,31,11056,2019,10
Oct-19,I,Brisbane,Singapore,Qantas Airways,SIN-BNE,SIN,BNE,,,Singapore,SE Asia,Singapore,SE Asia,0,31,9069,2019,10
Oct-19,I,Brisbane,Singapore,Singapore Airlines,SIN-BNE,SIN,BNE,,,Singapore,SE Asia,Singapore,SE Asia,0,124,36022,2019,10
Oct-19,I,Brisbane,Taipei,China Airlines,TPE-BNE-AKL,TPE,BNE,AKL,,Taiwan,NE Asia,Taiwan,NE Asia,1,27,8262,2019,10
Oct-19,I,Brisbane,Taipei,Eva Air,TPE-BNE,TPE,BNE,,,Taiwan,NE Asia,Taiwan,NE Asia,0,18,6024,2019,10
Oct-19,I,Brisbane,Tokyo,Qantas Airways,TYO-BNE,TYO,BNE,,,Japan,NE Asia,Japan,NE Asia,0,30,8855,2019,10
Oct-19,I,Brisbane,Vancouver,Air Canada,YVR-BNE,YVR,BNE,,,Canada,N America,Canada,N America,0,27,6850,2019,10
Oct-19,I,Brisbane,Wellington,Air New Zealand,WLG-BNE,WLG,BNE,,,New Zealand,New Zealand,New Zealand,New Zealand,0,19,3092,2019,10
Oct-19,I,Brisbane,Wellington,Virgin Australia,WLG-BNE,WLG,BNE,,,New Zealand,New Zealand,New Zealand,New Zealand,0,39,6864,2019,10
Oct-19,I,Cairns,Auckland,Air New Zealand,AKL-CNS,AKL,CNS,,,New Zealand,New Zealand,New Zealand,New Zealand,0,12,3518,2019,10
Oct-19,I,Cairns,Denpasar,Jetstar,DPS-CNS,DPS,CNS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,18,3318,2019,10
Oct-19,I,Cairns,Hong Kong,Cathay Pacific Airways,HKG-BNE-CNS,HKG,BNE,CNS,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,16,4016,2019,10
Oct-19,I,Cairns,Osaka,Jetstar,OSA-CNS,OSA,CNS,,,Japan,NE Asia,Japan,NE Asia,0,21,7035,2019,10
Oct-19,I,Cairns,Port Moresby,Air Niugini,POM-CNS,POM,CNS,,,Papua New Guinea,Islands,Papua New Guinea,Islands,0,44,4397,2019,10
Oct-19,I,Cairns,Port Moresby,Qantas Airways,POM-CNS,POM,CNS,,,Papua New Guinea,Islands,Papua New Guinea,Islands,0,30,2220,2019,10
Oct-19,I,Cairns,Shenzhen,Hainan Airlines,SZX-CNS,SZX,CNS,,,China,NE Asia,China,NE Asia,0,9,1926,2019,10
Oct-19,I,Cairns,Singapore,Silk Air,SIN-CNS,SIN,CNS,,,Singapore,SE Asia,Singapore,SE Asia,0,31,5022,2019,10
Oct-19,I,Cairns,Tokyo,Jetstar,TYO-CNS,TYO,CNS,,,Japan,NE Asia,Japan,NE Asia,0,24,8040,2019,10
Oct-19,I,Canberra,Doha,Qatar Airways,DOH-SYD-CBR,DOH,SYD,CBR,,Qatar,Middle East,Qatar,Middle East,1,31,11098,2019,10
Oct-19,I,Canberra,Singapore,Singapore Airlines,SIN-SYD-CBR,SIN,SYD,CBR,,Singapore,SE Asia,Singapore,SE Asia,1,31,8184,2019,10
Oct-19,I,Darwin,Denpasar,Jetstar,DPS-DRW,DPS,DRW,,,Indonesia,SE Asia,Indonesia,SE Asia,0,18,3324,2019,10
